timestamp,yaw,pitch,roll,ecg_raw,ecg_filtered,heart_rate,packet_counter
2025-07-21T12:37:49.093082,8.305495998053191e-42,-15.3994140625,-467.9941711425781,8.957413368235295e+18,nan,0,0
2025-07-21T12:37:49.100416,8.327916773482388e-42,-15.3994140625,-467.9941711425781,8.957413368235295e+18,nan,0,0
2025-07-21T12:37:49.115367,8.350337548911585e-42,-15.01416015625,-858.1445922851562,4.66890020549034e+17,nan,0,0
2025-07-21T12:37:49.124929,8.374159622805107e-42,-15.01416015625,-858.1445922851562,4.66890020549034e+17,nan,0,0
2025-07-21T12:37:49.132007,8.396580398234304e-42,-13.77294921875,-1766.7891845703125,6032230027624448.0,nan,0,0
2025-07-21T12:37:49.138928,8.419001173663501e-42,-13.77294921875,-1766.7891845703125,6032230027624448.0,nan,0,0
2025-07-21T12:37:49.146194,8.441421949092698e-42,-11.216064453125,-3237.265869140625,63074010660864.0,nan,0,0
2025-07-21T12:37:49.153018,8.463842724521895e-42,-11.216064453125,-3237.265869140625,63074010660864.0,nan,0,0
2025-07-21T12:37:49.159842,8.487664798415417e-42,-11.216064453125,-3237.265869140625,63074010660864.0,nan,0,0
2025-07-21T12:37:49.167035,8.510085573844614e-42,-7.827392578125,-3341.515869140625,5954737274880.0,nan,0,0
2025-07-21T12:37:49.174019,8.532506349273811e-42,-7.827392578125,-3341.515869140625,5954737274880.0,nan,0,0
2025-07-21T12:37:49.180686,8.554927124703008e-42,-6.5364990234375,-3413.453369140625,1720176345088.0,nan,0,0
2025-07-21T12:37:49.187333,8.57874919859653e-42,-6.5364990234375,-3413.453369140625,1720176345088.0,nan,0,0
2025-07-21T12:37:49.194565,8.601169974025727e-42,-6.5364990234375,-3413.453369140625,1720176345088.0,nan,0,0
2025-07-21T12:37:49.201576,8.623590749454924e-42,-6.0330810546875,-2563.390869140625,2674103681024.0,nan,0,0
2025-07-21T12:37:49.209077,8.646011524884121e-42,-6.0330810546875,-2563.390869140625,2674103681024.0,nan,0,0
